,rest_wave,flux
180,1613.898,4.576445883412491e-09
181,1624.766,4.671751959479611e-09
182,1635.634,4.508543789122568e-09
183,1643.2416,4.3232864727965645e-09
184,1648.6756,4.456071266876617e-09
185,1657.37,4.302832496907567e-09
186,1668.238,4.20260314458129e-09
187,1679.106,3.571941265401762e-09
188,1689.974,4.576130081482124e-09
189,1700.8419999999999,4.237903049167161e-09
190,1711.71,4.151525615339338e-09
191,1722.578,4.3748804054024855e-09
192,1733.446,4.6129622561824365e-09
193,1744.314,4.613790307124572e-09
194,1755.182,4.59102508298264e-09
195,1766.05,4.498400311708768e-09
196,1776.918,4.4376598655516685e-09
197,1787.786,4.611078037153473e-09
198,1798.654,4.4327110093140955e-09
199,1809.522,4.484065279127459e-09
200,1817.1296,4.203703869428678e-09
201,1822.5636,4.452000973870757e-09
202,1831.258,4.7923992999246545e-09
203,1842.126,4.608768785651352e-09
204,1852.994,4.575225397732715e-09
205,1863.862,4.461276624621497e-09
206,1874.73,4.35842350727912e-09
207,1885.598,4.6671799034402185e-09
208,1896.466,4.496604029702851e-09
209,1907.334,4.779514190233809e-09
210,1918.202,4.553014106566375e-09
211,1929.07,4.552150491227027e-09
212,1939.9379999999999,4.685436415226868e-09
213,1950.806,4.9045213470108815e-09
214,1961.674,4.792632373703324e-09
215,1972.542,4.739570572844689e-09
216,1983.41,4.702915906803272e-09
217,1994.278,4.676706325881669e-09
218,2005.146,4.471611158010361e-09
219,2016.014,4.484970781180531e-09
220,2026.882,4.56174146857666e-09
221,2037.75,4.710075972401111e-09
222,2048.618,4.440546132398406e-09
223,2059.486,4.330897005927225e-09
224,2070.354,4.657512144974566e-09
225,2081.2219999999998,4.563465761563121e-09
226,2092.09,4.576526320273012e-09
227,2102.958,4.637012611812627e-09
228,2113.826,4.767839468337071e-09
229,2124.694,4.559055233206693e-09
230,2137.7356,4.840241205229235e-09
231,2147.5168,4.844169314215429e-09
232,2156.2112,4.739077446104352e-09
233,2168.166,4.687593586379048e-09
234,2179.034,4.6483461714862505e-09
235,2189.902,4.671268180055052e-09
236,2200.77,4.71779494750005e-09
237,2211.638,4.593874352424765e-09
238,2222.506,4.740567570568445e-09
239,2233.374,4.727079462313031e-09
240,2244.242,4.729206560988405e-09
241,2254.0232,4.887634565995873e-09
242,2258.3704,4.767363855794479e-09
243,2265.978,4.745851231091556e-09
244,2276.846,4.758603964391811e-09
245,2287.714,4.778792920738797e-09
246,2298.582,4.749759948752004e-09
247,2309.45,4.8327214626510515e-09
248,2320.3179999999998,4.645299917440208e-09
249,2331.186,4.774660429391136e-09
250,2342.054,4.819945341164096e-09
251,2352.922,4.73312002615596e-09
252,2363.79,4.710127837432879e-09
253,2374.658,4.72975769683144e-09
254,2385.526,4.848283102982425e-09
255,2396.394,4.7731700301990866e-09
256,2407.262,4.638127527160209e-09
257,2418.13,4.606267366858701e-09
258,2428.998,4.808879264375312e-09
259,2439.866,4.657725273056213e-09
260,2450.734,4.581329917102529e-09
261,2461.602,4.602005141906004e-09
262,2472.47,4.7124577552944975e-09
263,2483.338,4.794870422696662e-09
264,2494.206,4.669360610728025e-09
265,2505.074,4.662403857841375e-09
266,2515.942,4.559675283044134e-09
267,2526.81,4.164167663812479e-09
268,2537.678,4.43153370232984e-09
269,2548.546,4.344017025858446e-09
270,2559.4139999999998,4.542480463905498e-09
271,2570.282,4.368601651494055e-09
272,2581.15,4.4366253849277915e-09
273,2592.018,4.250958421157803e-09
274,2602.886,4.3861575104104925e-09
275,2613.754,4.32486997254092e-09
276,2624.622,4.3801753493819826e-09
277,2635.49,4.533961960607113e-09
278,2646.358,4.464553260258091e-09
279,2657.226,4.595047826951507e-09
280,2668.094,4.55413928416328e-09
281,2678.962,4.531493612431417e-09
282,2689.83,4.445476193801227e-09
283,2700.698,4.515893423103124e-09
284,2711.566,4.4723818096791865e-09
285,2722.434,4.670739878481279e-09
286,2731.1284,4.455628278893359e-09
287,2736.5624,4.445390087193395e-09
288,2744.17,4.337467832759371e-09
289,2755.038,4.344015209989577e-09
290,2765.906,4.369043513488788e-09
291,2776.774,4.541402730654982e-09
292,2787.642,4.525841802692761e-09
293,2798.5099999999998,4.671571669127015e-09
294,2809.378,4.686090199611986e-09
295,2820.246,4.657677854834838e-09
296,2831.114,4.559005274814195e-09
297,2841.982,4.544116866521753e-09
298,2852.85,4.670135960790407e-09
299,2863.718,4.763585630802856e-09
300,2874.586,5.052096660306933e-09
301,2885.454,5.09500963555117e-09
302,2896.322,4.919906799175225e-09
303,2907.19,5.006576041591914e-09
304,2918.058,5.043114468434224e-09
305,2928.926,4.906336739321773e-09
306,2939.794,4.94683051518258e-09
307,2950.662,4.825299914348893e-09
308,2961.5299999999997,4.818580812424553e-09
309,2972.398,4.970047267662036e-09
310,2983.266,4.587926956570229e-09
311,2994.134,4.653842724023311e-09
312,3005.002,4.800419363102622e-09
313,3015.87,4.914807895520638e-09
314,3026.738,4.724862469134335e-09
315,3037.6059999999998,4.146024579868272e-09
