,rest_wave,flux
611,4745.3382679999995,1.5055447209010474e-08
612,4746.454392000001,1.4817219859146458e-08
613,4747.570888,1.4573614893839773e-08
614,4748.687012,1.4263679629377341e-08
615,4749.80326,1.3953709931489451e-08
616,4750.919632,1.3643705800175599e-08
617,4752.035879999999,1.333373610228771e-08
618,4753.152376,1.3023697537548146e-08
619,4754.2685,1.2713762273085714e-08
620,4755.384624,1.2403827008623283e-08
621,4756.50112,1.2484061372134132e-08
622,4757.617244,1.2635685476234021e-08
623,4758.733740000001,1.2787360116086919e-08
624,4759.849988,1.2939001065437687e-08
625,4760.966112,1.3090625169537578e-08
626,4762.082608,1.3242299809390351e-08
627,4763.198732,1.3393923913490242e-08
628,4764.3152279999995,1.3793862345616634e-08
629,4765.4313520000005,1.4355885496044983e-08
630,4766.5476,1.4917971086551417e-08
631,4767.664096,1.5480181557216305e-08
632,4768.78022,1.6042204707643738e-08
633,4769.896716,1.6604415178308625e-08
634,4771.012839999999,1.7166438328736058e-08
635,4772.128964,1.7581938369595575e-08
636,4773.24546,1.772736144420824e-08
637,4774.361708,1.787275221693858e-08
638,4775.47808,1.801815914061002e-08
639,4776.594328,1.816354991334036e-08
640,4777.710452,1.8308924535129473e-08
641,4778.826948,1.8454347609742142e-08
642,4779.943072,1.8596447169436064e-08
643,4781.059568000001,1.870395750774953e-08
644,4782.175692,1.8811432025203807e-08
645,4783.29194,1.8918918482944543e-08
646,4784.408436,1.902642882125792e-08
647,4785.52456,1.9133903338712286e-08
648,4786.6410559999995,1.9241413677025662e-08
649,4787.7571800000005,1.934888819448012e-08
650,4788.873428,2.093090430984411e-08
651,4789.9898,2.2861653656205446e-08
652,4791.106048,2.479218854634522e-08
653,4792.222544,2.6723152348926546e-08
654,4793.338667999999,2.8653472782846333e-08
655,4794.454792,3.0583793216769265e-08
656,4795.571288,3.2514757019349014e-08
657,4796.687412,3.2502445237412226e-08
658,4797.803908,3.068787763272114e-08
659,4798.920156,2.887371308613758e-08
660,4800.036279999999,2.7059750068610005e-08
661,4801.152776,2.5245182463917434e-08
662,4802.2689,2.3431219446388382e-08
663,4803.385396,2.161665184169729e-08
664,4804.50152,2.008264280158217e-08
665,4805.617768,1.956198037606771e-08
666,4806.73414,1.9041260112026005e-08
667,4807.850388,1.852059768651155e-08
668,4808.9668839999995,1.7999819583942172e-08
669,4810.0830080000005,1.7479214996954962e-08
670,4811.199132,1.6958610409968603e-08
671,4812.315628,1.6437832307398802e-08
672,4813.431876,1.6345583327488764e-08
673,4814.548248,1.630004298625892e-08
674,4815.664495999999,1.6254507703380915e-08
675,4816.78062,1.6208977478854637e-08
676,4817.897116,1.6163432079273025e-08
677,4819.01324,1.6117901854746784e-08
678,4820.129736,1.6072356455165172e-08
679,4821.24586,1.5954224326772632e-08
680,4822.362107999999,1.5782290413500294e-08
681,4823.478604,1.5610318301180168e-08
682,4824.594728,1.5438403487431514e-08
683,4825.711224,1.526643137511153e-08
684,4826.827348,1.5094516561362875e-08
685,4827.943596,1.4922582648090398e-08
686,4829.0599680000005,1.4873814060781857e-08
687,4830.176216,1.522662272504668e-08
688,4831.2927119999995,1.557950977381821e-08
689,4832.408836,1.5932279245829968e-08
690,4833.52496,1.628504871784173e-08
691,4834.641456,1.6637935766613544e-08
692,4835.75758,1.6990705238625306e-08
693,4836.874076,1.7343592287396832e-08
694,4837.990324,1.759813750832579e-08
695,4839.1064480000005,1.7839590410649105e-08
696,4840.222944,1.808112378833138e-08
697,4841.339068,1.8322576690654696e-08
698,4842.455564,1.8564110068336972e-08
699,4843.571688,1.8805562970660287e-08
700,4844.687936,1.904704269810332e-08
701,4845.804432,1.9252042596188626e-08
702,4846.920556,1.9422979838948036e-08
703,4848.037052,1.959397405445798e-08
704,4849.153176,1.9764911297217386e-08
705,4850.2693,1.9935848539976796e-08
706,4851.3857960000005,2.0106842755486882e-08
707,4852.502044,2.027779898916304e-08
708,4853.618416,2.041257187779374e-08
709,4854.734664,2.032640219498785e-08
710,4855.850788,2.024024208446393e-08
711,4856.967283999999,2.0154053257093965e-08
712,4858.083408,2.0067893146569973e-08
713,4859.199904,1.998170431920001e-08
714,4860.316152,1.989553463639405e-08
715,4861.432276,1.98093745258702e-08
716,4862.548772,1.9740028800303297e-08
717,4863.664896,1.967628983251584e-08
718,4864.781392,1.9612529620766257e-08
719,4865.897516,1.9548790652978805e-08
720,4867.013764,1.9485044603870623e-08
721,4868.130136,1.9421291473441766e-08
722,4869.246384,1.9357545424333587e-08
723,4870.36288,1.915586572108603e-08
724,4871.479004,1.8696880541959364e-08
