wavelength flux err
5.638000000000000000e+03 3.467514097599370126e-01 1.316915441337107411e-02
5.639000000000000000e+03 3.455552935827443384e-01 1.332818821574813933e-02
5.640000000000000000e+03 3.505897665222603155e-01 1.329211762827886556e-02
5.641000000000000000e+03 3.299350774662385688e-01 1.315006213323803748e-02
5.642000000000000000e+03 2.988349561513194419e-01 1.318389849247069562e-02
5.643000000000000000e+03 3.087910200252644843e-01 1.319069109963301109e-02
5.644000000000000000e+03 3.536952462487878424e-01 1.316377182052482810e-02
5.645000000000000000e+03 3.682790097335753576e-01 1.311886760030883149e-02
5.646000000000000000e+03 3.379703414734684386e-01 1.316420134445222580e-02
5.647000000000000000e+03 3.254419786054411068e-01 1.318531754252119485e-02
5.648000000000000000e+03 3.458519312395482159e-01 1.312879181447909431e-02
5.649000000000000000e+03 3.636177843303254331e-01 1.301838114858687272e-02
5.650000000000000000e+03 3.881817390355955522e-01 1.288707874685277727e-02
5.651000000000000000e+03 3.884874761227195550e-01 1.290485372504809360e-02
5.652000000000000000e+03 3.487948020811551531e-01 1.303144136942812996e-02
5.653000000000000000e+03 3.508352289859776318e-01 1.307082387381272755e-02
5.654000000000000000e+03 3.648754202131530566e-01 1.305087060706238040e-02
5.655000000000000000e+03 3.333926331224133510e-01 1.298272946088017098e-02
5.656000000000000000e+03 3.136145088283416871e-01 1.291921163358750874e-02
5.657000000000000000e+03 3.081212102224162863e-01 1.281195999611452543e-02
5.658000000000000000e+03 3.201963324537072664e-01 1.271854869088031442e-02
5.659000000000000000e+03 3.198985900356910439e-01 1.280606239910017999e-02
5.660000000000000000e+03 2.984430710155356326e-01 1.279705372158030513e-02
5.661000000000000000e+03 3.119274599076812815e-01 1.262746592017374367e-02
5.662000000000000000e+03 3.283304043151477614e-01 1.259282234206999564e-02
5.663000000000000000e+03 3.572530138265371247e-01 1.275187691459336164e-02
5.664000000000000000e+03 3.942594482619782292e-01 1.276931270864150973e-02
5.665000000000000000e+03 3.915369881414087483e-01 1.266292254790534616e-02
5.666000000000000000e+03 3.770869354284629438e-01 1.276687593826682232e-02
5.667000000000000000e+03 3.807703093954944440e-01 1.299190139401694942e-02
5.668000000000000000e+03 3.925044003548409655e-01 1.284558534627016149e-02
5.669000000000000000e+03 3.594481903806844847e-01 1.262364964359580233e-02
5.670000000000000000e+03 3.396276151418733957e-01 1.279236029978267179e-02
5.671000000000000000e+03 3.475000268012017890e-01 1.288172742443044298e-02
5.672000000000000000e+03 3.851853654320095410e-01 1.264781354004596362e-02
5.673000000000000000e+03 3.759287965278075294e-01 1.255211078957750581e-02
5.674000000000000000e+03 3.544022350336363258e-01 1.276224545587012829e-02
5.675000000000000000e+03 3.671363840839160231e-01 1.285961281375050912e-02
5.676000000000000000e+03 3.558269447812679731e-01 1.279112899267392453e-02
5.677000000000000000e+03 3.262432329538275666e-01 1.276738062123120021e-02
5.678000000000000000e+03 3.608860699577886022e-01 1.276071944300171193e-02
5.679000000000000000e+03 3.980733915347692276e-01 1.270349751456209195e-02
5.680000000000000000e+03 4.089518243448945767e-01 1.265110525706782986e-02
5.681000000000000000e+03 4.065484488658469009e-01 1.252706445434899341e-02
5.682000000000000000e+03 3.760511493319277920e-01 1.240515371531770820e-02
5.683000000000000000e+03 3.506842198800559363e-01 1.251048517503098624e-02
5.684000000000000000e+03 3.435229510788141427e-01 1.256840602417605077e-02
5.685000000000000000e+03 3.498240389420209095e-01 1.246624003411395641e-02
5.686000000000000000e+03 3.368031893491758022e-01 1.244812125629433421e-02
5.687000000000000000e+03 3.469823023129138262e-01 1.252230760100060333e-02
5.688000000000000000e+03 3.424764396692289159e-01 1.257948599741100758e-02
5.689000000000000000e+03 3.207153233848844542e-01 1.268624863887397002e-02
5.690000000000000000e+03 3.297075932191926850e-01 1.305881262492358461e-02
5.691000000000000000e+03 3.482019486764459382e-01 1.349956762856300597e-02
5.692000000000000000e+03 3.608256082910027418e-01 1.418084517906446559e-02
5.693000000000000000e+03 4.369329923857586118e-01 1.489528962064549586e-02
5.694000000000000000e+03 5.666660691421822049e-01 1.543200329515969325e-02
5.695000000000000000e+03 6.481745674697494408e-01 1.584835732852224455e-02
5.696000000000000000e+03 6.272029536212956335e-01 1.570525838028174678e-02
5.697000000000000000e+03 6.047171707820867548e-01 1.543353810854377478e-02
5.698000000000000000e+03 5.891913527074468249e-01 1.476498561327963151e-02
5.699000000000000000e+03 5.257242440854179577e-01 1.395080782001530129e-02
5.700000000000000000e+03 4.638842517572936974e-01 1.301788781508665151e-02
5.701000000000000000e+03 3.936978201445526793e-01 1.261608653723935228e-02
5.702000000000000000e+03 3.682415813473237098e-01 1.257790420869570568e-02
5.703000000000000000e+03 3.933256791016001008e-01 1.248720155361032411e-02
5.704000000000000000e+03 3.931851391150796293e-01 1.235429900640895584e-02
5.705000000000000000e+03 3.600584963318104736e-01 1.235732526859323679e-02
5.706000000000000000e+03 3.732354438828403564e-01 1.235842581471039044e-02
5.707000000000000000e+03 4.003886612482199792e-01 1.222242159595257095e-02
5.708000000000000000e+03 3.685283223976223432e-01 1.211715233232382727e-02
5.709000000000000000e+03 3.273962113886087488e-01 1.224591014785473241e-02
5.710000000000000000e+03 3.499153414370259618e-01 1.233167808314831158e-02
5.711000000000000000e+03 3.709735585995564411e-01 1.238382838486513579e-02
5.712000000000000000e+03 3.746754766322150099e-01 1.241182542331487060e-02
5.713000000000000000e+03 3.894388554088686893e-01 1.237167555017987600e-02
5.714000000000000000e+03 3.833153133646008959e-01 1.235784992113340107e-02
5.715000000000000000e+03 3.769571366713130312e-01 1.233726253814640926e-02
5.716000000000000000e+03 3.858631255848120056e-01 1.222988701505804514e-02
5.717000000000000000e+03 3.678288559330710195e-01 1.216076355758926794e-02
5.718000000000000000e+03 3.326674924826448221e-01 1.232793051088685796e-02
5.719000000000000000e+03 3.637304190838470119e-01 1.246715734780557902e-02
5.720000000000000000e+03 3.976721658397857628e-01 1.243365630382242161e-02
5.721000000000000000e+03 3.974577512531853873e-01 1.240598694991544571e-02
5.722000000000000000e+03 3.809148494801699036e-01 1.241227083256041426e-02
5.723000000000000000e+03 3.403813705947501544e-01 1.238368650900528722e-02
5.724000000000000000e+03 3.280570336152112687e-01 1.228586209319934043e-02
5.725000000000000000e+03 3.250567279647875729e-01 1.217410886814930190e-02
5.726000000000000000e+03 3.023140469355589666e-01 1.210249011111273060e-02
5.727000000000000000e+03 2.929621827198767292e-01 1.223941967482388392e-02
5.728000000000000000e+03 3.273517374523701173e-01 1.244415626020489371e-02
5.729000000000000000e+03 3.637730311394667959e-01 1.233672146312569246e-02
5.730000000000000000e+03 3.567804971765495270e-01 1.218259849102817580e-02
5.731000000000000000e+03 3.476900052428369414e-01 1.225330646185221126e-02
5.732000000000000000e+03 3.296774244139685783e-01 1.232008074315716836e-02
5.733000000000000000e+03 3.234854053467365320e-01 1.224115266118568426e-02
5.734000000000000000e+03 3.226467356270132369e-01 1.220414772854810752e-02
5.735000000000000000e+03 3.188311581828334740e-01 1.231058170164563495e-02
5.736000000000000000e+03 3.269681213717753887e-01 1.231535639939769153e-02
5.737000000000000000e+03 3.476242072044842257e-01 1.226262337164267698e-02
5.738000000000000000e+03 3.610556506112408415e-01 1.224072989146801974e-02
5.739000000000000000e+03 3.536790517315148707e-01 1.216141134611404759e-02
5.740000000000000000e+03 3.302953212263089466e-01 1.216286666214529827e-02
5.741000000000000000e+03 3.232631130725575064e-01 1.221074096612272467e-02
5.742000000000000000e+03 3.229983362102368805e-01 1.214992693042997104e-02
5.743000000000000000e+03 3.339553194725638496e-01 1.207051070737277625e-02
5.744000000000000000e+03 3.371122467306742476e-01 1.214331245188794706e-02
5.745000000000000000e+03 3.392245286496119450e-01 1.219526363242539636e-02
5.746000000000000000e+03 3.508929251949650108e-01 1.223592396527933834e-02
5.747000000000000000e+03 3.385538235257560258e-01 1.227204952789360398e-02
5.748000000000000000e+03 3.364660669494662915e-01 1.231716108058118243e-02
5.749000000000000000e+03 3.429556849061781154e-01 1.222945171994341967e-02
5.750000000000000000e+03 3.587593603503937412e-01 1.199613117337458047e-02
5.751000000000000000e+03 3.841541283332412515e-01 1.196616305900561478e-02
5.752000000000000000e+03 3.705124612998850209e-01 1.207745762537963848e-02
5.753000000000000000e+03 3.657316259238871936e-01 1.207042076483599673e-02
5.754000000000000000e+03 3.484009586743334608e-01 1.200260727136228181e-02
5.755000000000000000e+03 3.339174501125637962e-01 1.199930382107321225e-02
5.756000000000000000e+03 3.232833514709992362e-01 1.197512959431206933e-02
5.757000000000000000e+03 3.294504150627327044e-01 1.199116123548189979e-02
5.758000000000000000e+03 3.373347005970604995e-01 1.201617746745152829e-02
5.759000000000000000e+03 3.520557011757354804e-01 1.199349891182883640e-02
5.760000000000000000e+03 3.614941446563661454e-01 1.196290911520529049e-02
5.761000000000000000e+03 3.698523499111186497e-01 1.198463040866037423e-02
5.762000000000000000e+03 3.741961619861759458e-01 1.201049400577066523e-02
5.763000000000000000e+03 3.900076666691196237e-01 1.203012160877046932e-02
5.764000000000000000e+03 3.970447392324610858e-01 1.197961652104530435e-02
5.765000000000000000e+03 3.632688452132290524e-01 1.190602434339737073e-02
5.766000000000000000e+03 3.502924642774485342e-01 1.189575872064494756e-02
5.767000000000000000e+03 3.637561186717273576e-01 1.185463577992515970e-02
5.768000000000000000e+03 3.732987602899172086e-01 1.186921195417574119e-02
5.769000000000000000e+03 3.423201596098497945e-01 1.186765628052222424e-02
5.770000000000000000e+03 3.072608355599882879e-01 1.194461409854584433e-02
5.771000000000000000e+03 3.156066144688202679e-01 1.198829037520576096e-02
5.772000000000000000e+03 3.326868119861464135e-01 1.198047239382612691e-02
5.773000000000000000e+03 3.297161225023194642e-01 1.194790520732701318e-02
5.774000000000000000e+03 3.129824316639966963e-01 1.186889910685899260e-02
5.775000000000000000e+03 3.001214675496682860e-01 1.183415919661725928e-02
5.776000000000000000e+03 3.193304514884904299e-01 1.182244737509962652e-02
5.777000000000000000e+03 3.513950229170588746e-01 1.182259317395492268e-02
5.778000000000000000e+03 3.692164154349145133e-01 1.184810425107942627e-02
5.779000000000000000e+03 3.502312385928478822e-01 1.177471278790053442e-02
5.780000000000000000e+03 3.318376649373488418e-01 1.165026887131856773e-02
5.781000000000000000e+03 2.885581800893362581e-01 1.168107439968275874e-02
5.782000000000000000e+03 2.843678883302653282e-01 1.172829310543069617e-02
5.783000000000000000e+03 3.271818184404738372e-01 1.174659856753902838e-02
5.784000000000000000e+03 3.405695881800663849e-01 1.176263359643279875e-02
5.785000000000000000e+03 3.592712745990149226e-01 1.175968882857979410e-02
5.786000000000000000e+03 3.592931367005844923e-01 1.172053794180145762e-02
5.787000000000000000e+03 3.485502425871926380e-01 1.170273157339033615e-02
5.788000000000000000e+03 3.563702025954805230e-01 1.165812804763578792e-02
5.789000000000000000e+03 3.600068074275979413e-01 1.153386096432602002e-02
5.790000000000000000e+03 3.532358488405371588e-01 1.165253194728574186e-02
5.791000000000000000e+03 3.698216852981527358e-01 1.188299777722434669e-02
5.792000000000000000e+03 3.824356030750979962e-01 1.181730620089715099e-02
5.793000000000000000e+03 3.794700403024665603e-01 1.168555058022797619e-02
5.794000000000000000e+03 3.567644279209966629e-01 1.161584142300144291e-02
5.795000000000000000e+03 3.413536248664081341e-01 1.158392039542947317e-02
5.796000000000000000e+03 3.369977068771076723e-01 1.165346276750333157e-02
5.797000000000000000e+03 3.555219187197859454e-01 1.165947489248557803e-02
5.798000000000000000e+03 3.554879209355956138e-01 1.162584941345058860e-02
5.799000000000000000e+03 3.346070778663081668e-01 1.158186209098798283e-02
5.800000000000000000e+03 3.004420959564926275e-01 1.151939140286362476e-02
5.801000000000000000e+03 2.999937307849335766e-01 1.153659057542561275e-02
5.802000000000000000e+03 3.168217579187697086e-01 1.157421564367208840e-02
5.803000000000000000e+03 3.268078711077820886e-01 1.170530815471105580e-02
5.804000000000000000e+03 3.486814023484914316e-01 1.187443831261212127e-02
5.805000000000000000e+03 3.583385242410613847e-01 1.218052143861002301e-02
5.806000000000000000e+03 3.660805920501665756e-01 1.248901285404573590e-02
5.807000000000000000e+03 3.846504009648707978e-01 1.299972734502556279e-02
5.808000000000000000e+03 4.251345153046989789e-01 1.348974601014715606e-02
5.809000000000000000e+03 4.905787806984189814e-01 1.398709293067563857e-02
5.810000000000000000e+03 5.542322029193911259e-01 1.426135567344475469e-02
5.811000000000000000e+03 6.160880152749095284e-01 1.420684502482661912e-02
5.812000000000000000e+03 6.229593120283606345e-01 1.376090200494562744e-02
5.813000000000000000e+03 5.560252715128739531e-01 1.305370245074389222e-02
5.814000000000000000e+03 4.906045968916004085e-01 1.244274156111025917e-02
5.815000000000000000e+03 4.399126772194666968e-01 1.188130251192679419e-02
5.816000000000000000e+03 4.192414820173911427e-01 1.173755613639384902e-02
5.817000000000000000e+03 4.014544851358416433e-01 1.163244039090442945e-02
5.818000000000000000e+03 3.680124960884365581e-01 1.154225577023833792e-02
5.819000000000000000e+03 3.792068094767329089e-01 1.145426767478927889e-02
5.820000000000000000e+03 4.076088465287097673e-01 1.151646770786809819e-02
5.821000000000000000e+03 3.950273823689392505e-01 1.154385415836987720e-02
5.822000000000000000e+03 3.700066593826695782e-01 1.145975363063042422e-02
5.823000000000000000e+03 3.606492278788342998e-01 1.144478543803838753e-02
5.824000000000000000e+03 3.534869042102059544e-01 1.146082132444108982e-02
5.825000000000000000e+03 3.337867896322707639e-01 1.141378379770796071e-02
5.826000000000000000e+03 2.994279876711606336e-01 1.138579366432377303e-02
5.827000000000000000e+03 3.069949830478388431e-01 1.143397119991234299e-02
5.828000000000000000e+03 3.544367315599256663e-01 1.148140482290141949e-02
5.829000000000000000e+03 3.931159850336129469e-01 1.150529664287212699e-02
5.830000000000000000e+03 3.926734185934934729e-01 1.148470442678381845e-02
5.831000000000000000e+03 3.627753916741801032e-01 1.138188950606524620e-02
5.832000000000000000e+03 3.365594296423375931e-01 1.134015078188567449e-02
5.833000000000000000e+03 3.153676191115474259e-01 1.141663397028028909e-02
5.834000000000000000e+03 3.114792816026277222e-01 1.140816042356424496e-02
5.835000000000000000e+03 3.140677169828524073e-01 1.136038217398380699e-02
5.836000000000000000e+03 3.109125367996892764e-01 1.135499796279403756e-02
5.837000000000000000e+03 2.958700219106910612e-01 1.135096911797173376e-02
5.838000000000000000e+03 2.726072128617276213e-01 1.135600059282026314e-02
5.839000000000000000e+03 2.681389953993470465e-01 1.134780374606746307e-02
5.840000000000000000e+03 2.829415815692455927e-01 1.132761952061351295e-02
5.841000000000000000e+03 2.875374384555889340e-01 1.138181134270935778e-02
5.842000000000000000e+03 3.255038503926140359e-01 1.127572708102706281e-02
5.843000000000000000e+03 3.413469188134020671e-01 1.113555818980050717e-02
5.844000000000000000e+03 3.250854476808505700e-01 1.112029783414525234e-02
5.845000000000000000e+03 3.212888842364801656e-01 1.114478858162346563e-02
5.846000000000000000e+03 3.202901458681861602e-01 1.119132867193037804e-02
5.847000000000000000e+03 3.346838852220083149e-01 1.117831219010376187e-02
5.848000000000000000e+03 3.558377531596571552e-01 1.110673323607123952e-02
5.849000000000000000e+03 3.970404064990186721e-01 1.109935059590536933e-02
