wavelength,flux,unc
5842.178202729699,5.032956651770089e-19,2.3085280008338317e-39
5843.6744824625075,4.777248440825579e-19,2.277298037214676e-39
5845.170762195316,4.183806891998794e-19,2.2636951577146095e-39
5846.6670419281245,4.721615409859125e-19,2.4405925411963523e-39
5848.163321660932,5.421903399106699e-19,2.6594705594628025e-39
5849.659601393741,5.408230347553395e-19,2.7680831088055044e-39
5851.155881126549,5.352014664787083e-19,2.9080495042178497e-39
5852.652160859358,6.680303015741591e-19,3.0507926423440206e-39
5854.148440592166,9.753695980151124e-19,3.1974253117347657e-39
5855.644720324973,1.329844371024588e-18,3.3961213703461475e-39
5857.141000057782,1.5971195320427783e-18,3.4968826974043084e-39
5858.63727979059,1.6396713479600392e-18,3.3745015008047076e-39
5860.133559523399,1.429792928442021e-18,3.129321809338436e-39
5861.629839256207,1.0554855320405874e-18,2.8061346106087058e-39
5863.126118989016,7.008546552145517e-19,2.4814447767537872e-39
5864.622398721823,5.78042863595552e-19,2.3173243936909383e-39
5866.118678454632,5.179225309465175e-19,2.2442066127194083e-39
5867.61495818744,4.885383379413822e-19,2.2003405049036963e-39
5869.111237920249,4.7596364875747865e-19,2.1709677596801167e-39
5870.607517653056,4.3119549139128583e-19,2.1218901245533096e-39
5872.103797385864,4.796196361397972e-19,2.1424925568564543e-39
5873.600077118673,4.2884272363765503e-19,2.0739002083185697e-39
5875.096356851481,4.401130934508931e-19,2.0912216177760175e-39
5876.592636584289,4.706916600715645e-19,2.2032714067918363e-39
5878.088916317099,4.489493076695149e-19,2.3891047807032253e-39
5879.585196049906,4.797248261959691e-19,2.649480221209128e-39
5881.081475782714,4.635249726692297e-19,2.7443116208486343e-39
5882.577755515522,4.0068581389747033e-19,2.719565162953845e-39
5884.07403524833,3.9905443325167954e-19,2.7910734383659528e-39
5885.570314981137,4.705606826767341e-19,2.8631031929266612e-39
5887.066594713947,4.417534162859849e-19,2.641400759000032e-39
5888.562874446755,4.73085742722299e-19,2.4688934202789436e-39
5890.059154179563,5.271686012481362e-19,2.4481103383046417e-39
5891.555433912372,4.1469682223612954e-19,2.2715311364370268e-39
5893.05171364518,4.42198506618912e-19,2.1679941514974576e-39
5894.547993377988,4.636099092705262e-19,2.0911132272107052e-39
5896.044273110796,4.604823872160079e-19,2.0467188947543635e-39
5897.540552843605,4.168903451769616e-19,2.028665038885089e-39
5899.036832576414,4.1554545309027833e-19,2.024370002783556e-39
5900.533112309221,4.959472872124737e-19,2.086405181874469e-39
5902.029392042028,4.742455222508476e-19,2.0760696954714748e-39
5903.525671774838,4.442778773766028e-19,2.0521023006241274e-39
5905.021951507646,4.445675091889532e-19,2.0761680038735778e-39
5906.518231240454,4.073709738818235e-19,2.0681100313289672e-39
5908.014510973262,4.519544728878842e-19,2.0963160039854343e-39
5909.510790706071,4.355715507660274e-19,2.0741504894945627e-39
5911.007070438879,4.57151253155558e-19,2.04956888773208e-39
